person,text,gender,author,author's gender,title_jap,title_eng,type
　わたしは男を片附けてしまうと、今度はまた女の所へ、男が急病を起したらしいから、見に来てくれと云いに行きました。これも図星ずぼしに当ったのは、申し上げるまでもありますまい。女は市女笠いちめがさを脱いだまま、わたしに手をとられながら、藪の奥へはいって来ました。ところがそこへ来て見ると、男は杉の根に縛しばられている、――女はそれを一目見るなり、いつのまに懐ふところから出していたか、きらりと小刀さすがを引き抜きました。わたしはまだ今までに、あのくらい気性の烈はげしい女は、一人も見た事がありません。もしその時でも油断していたらば、一突きに脾腹ひばらを突かれたでしょう。いや、それは身を躱かわしたところが、無二無三むにむざんに斬り立てられる内には、どんな怪我けがも仕兼ねなかったのです。が、わたしも多襄丸たじょうまるですから、どうにかこうにか太刀も抜かずに、とうとう小刀さすがを打ち落しました。いくら気の勝った女でも、得物がなければ仕方がありません。わたしはとうとう思い通り、男の命は取らずとも、女を手に入れる事は出来たのです。
　男の命は取らずとも、――そうです。わたしはその上にも、男を殺すつもりはなかったのです。所が泣き伏した女を後あとに、藪の外へ逃げようとすると、女は突然わたしの腕へ、気違いのように縋すがりつきました。しかも切れ切れに叫ぶのを聞けば、あなたが死ぬか夫が死ぬか、どちらか一人死んでくれ、二人の男に恥はじを見せるのは、死ぬよりもつらいと云うのです。いや、その内どちらにしろ、生き残った男につれ添いたい、――そうも喘あえぎ喘ぎ云うのです。わたしはその時猛然と、男を殺したい気になりました。（陰鬱なる興奮）
　こんな事を申し上げると、きっとわたしはあなた方より残酷ざんこくな人間に見えるでしょう。しかしそれはあなた方が、あの女の顔を見ないからです。殊にその一瞬間の、燃えるような瞳ひとみを見ないからです。わたしは女と眼を合せた時、たとい神鳴かみなりに打ち殺されても、この女を妻にしたいと思いました。妻にしたい、――わたしの念頭ねんとうにあったのは、ただこう云う一事だけです。これはあなた方の思うように、卑いやしい色欲ではありません。もしその時色欲のほかに、何も望みがなかったとすれば、わたしは女を蹴倒けたおしても、きっと逃げてしまったでしょう。男もそうすればわたしの太刀たちに、血を塗る事にはならなかったのです。が、薄暗い藪の中に、じっと女の顔を見た刹那せつな、わたしは男を殺さない限り、ここは去るまいと覚悟しました。
　しかし男を殺すにしても、卑怯ひきょうな殺し方はしたくありません。わたしは男の縄を解いた上、太刀打ちをしろと云いました。（杉の根がたに落ちていたのは、その時捨て忘れた縄なのです。）男は血相けっそうを変えたまま、太い太刀を引き抜きました。と思うと口も利きかずに、憤然とわたしへ飛びかかりました。――その太刀打ちがどうなったかは、申し上げるまでもありますまい。わたしの太刀は二十三合目ごうめに、相手の胸を貫きました。二十三合目に、――どうかそれを忘れずに下さい。わたしは今でもこの事だけは、感心だと思っているのです。わたしと二十合斬り結んだものは、天下にあの男一人だけですから。（快活なる微笑）
　わたしは男が倒れると同時に、血に染まった刀を下げたなり、女の方を振り返りました。すると、――どうです、あの女はどこにもいないではありませんか？　わたしは女がどちらへ逃げたか、杉むらの間を探して見ました。が、竹の落葉の上には、それらしい跡あとも残っていません。また耳を澄ませて見ても、聞えるのはただ男の喉のどに、断末魔だんまつまの音がするだけです。
　事によるとあの女は、わたしが太刀打を始めるが早いか、人の助けでも呼ぶために、藪をくぐって逃げたのかも知れない。――わたしはそう考えると、今度はわたしの命ですから、太刀や弓矢を奪ったなり、すぐにまたもとの山路やまみちへ出ました。そこにはまだ女の馬が、静かに草を食っています。その後ごの事は申し上げるだけ、無用の口数くちかずに過ぎますまい。ただ、都みやこへはいる前に、太刀だけはもう手放していました。――わたしの白状はこれだけです。どうせ一度は樗おうちの梢こずえに、懸ける首と思っていますから、どうか極刑ごっけいに遇わせて下さい。",m,Akutagawa Ryunosuke,m,藪の中,In the bush,novel
女,"その紺こんの水干すいかんを着た男は、わたしを手ごめにしてしまうと、縛られた夫を眺めながら、嘲あざけるように笑いました。夫はどんなに無念だったでしょう。が、いくら身悶みもだえをしても、体中からだじゅうにかかった縄目なわめは、一層ひしひしと食い入るだけです。わたしは思わず夫の側へ、転ころぶように走り寄りました。いえ、走り寄ろうとしたのです。しかし男は咄嗟とっさの間あいだに、わたしをそこへ蹴倒しました。ちょうどその途端とたんです。わたしは夫の眼の中に、何とも云いようのない輝きが、宿っているのを覚さとりました。何とも云いようのない、――わたしはあの眼を思い出すと、今でも身震みぶるいが出ずにはいられません。口さえ一言いちごんも利きけない夫は、その刹那せつなの眼の中に、一切の心を伝えたのです。しかしそこに閃ひらめいていたのは、怒りでもなければ悲しみでもない、――ただわたしを蔑さげすんだ、冷たい光だったではありませんか？　わたしは男に蹴られたよりも、その眼の色に打たれたように、我知らず何か叫んだぎり、とうとう気を失ってしまいました。
　その内にやっと気がついて見ると、あの紺こんの水干すいかんの男は、もうどこかへ行っていました。跡にはただ杉の根がたに、夫が縛しばられているだけです。わたしは竹の落葉の上に、やっと体を起したなり、夫の顔を見守りました。が、夫の眼の色は、少しもさっきと変りません。やはり冷たい蔑さげすみの底に、憎しみの色を見せているのです。恥しさ、悲しさ、腹立たしさ、――その時のわたしの心の中うちは、何と云えば好よいかわかりません。わたしはよろよろ立ち上りながら、夫の側へ近寄りました。
「あなた。もうこうなった上は、あなたと御一しょには居られません。わたしは一思いに死ぬ覚悟です。しかし、――しかしあなたもお死になすって下さい。あなたはわたしの恥はじを御覧になりました。わたしはこのままあなた一人、お残し申す訳には参りません。」
　わたしは一生懸命に、これだけの事を云いました。それでも夫は忌いまわしそうに、わたしを見つめているばかりなのです。わたしは裂さけそうな胸を抑えながら、夫の太刀たちを探しました。が、あの盗人ぬすびとに奪われたのでしょう、太刀は勿論弓矢さえも、藪の中には見当りません。しかし幸い小刀さすがだけは、わたしの足もとに落ちているのです。わたしはその小刀を振り上げると、もう一度夫にこう云いました。
「ではお命を頂かせて下さい。わたしもすぐにお供します。」
　夫はこの言葉を聞いた時、やっと唇くちびるを動かしました。勿論口には笹の落葉が、一ぱいにつまっていますから、声は少しも聞えません。が、わたしはそれを見ると、たちまちその言葉を覚りました。夫はわたしを蔑んだまま、「殺せ。」と一言ひとこと云ったのです。わたしはほとんど、夢うつつの内に、夫の縹はなだの水干の胸へ、ずぶりと小刀さすがを刺し通しました。
　わたしはまたこの時も、気を失ってしまったのでしょう。やっとあたりを見まわした時には、夫はもう縛られたまま、とうに息が絶えていました。その蒼ざめた顔の上には、竹に交まじった杉むらの空から、西日が一すじ落ちているのです。わたしは泣き声を呑みながら、死骸しがいの縄を解き捨てました。そうして、――そうしてわたしがどうなったか？　それだけはもうわたしには、申し上げる力もありません。とにかくわたしはどうしても、死に切る力がなかったのです。小刀さすがを喉のどに突き立てたり、山の裾の池へ身を投げたり、いろいろな事もして見ましたが、死に切れずにこうしている限り、これも自慢じまんにはなりますまい。（寂しき微笑）わたしのように腑甲斐ふがいないものは、大慈大悲の観世音菩薩かんぜおんぼさつも、お見放しなすったものかも知れません。しかし夫を殺したわたしは、盗人ぬすびとの手ごめに遇ったわたしは、一体どうすれば好よいのでしょう？　一体わたしは、――わたしは、",f,Akutagawa Ryunosuke,m,藪の中,In the bush,novel
巫女,"盗人ぬすびとは妻を手ごめにすると、そこへ腰を下したまま、いろいろ妻を慰め出した。おれは勿論口は利きけない。体も杉の根に縛しばられている。が、おれはその間あいだに、何度も妻へ目くばせをした。この男の云う事を真まに受けるな、何を云っても嘘と思え、――おれはそんな意味を伝えたいと思った。しかし妻は悄然しょうぜんと笹の落葉に坐ったなり、じっと膝へ目をやっている。それがどうも盗人の言葉に、聞き入っているように見えるではないか？　おれは妬ねたましさに身悶みもだえをした。が、盗人はそれからそれへと、巧妙に話を進めている。一度でも肌身を汚したとなれば、夫との仲も折り合うまい。そんな夫に連れ添っているより、自分の妻になる気はないか？　自分はいとしいと思えばこそ、大それた真似も働いたのだ、――盗人はとうとう大胆だいたんにも、そう云う話さえ持ち出した。
